time,price,quantity,totalq,position,b1price,b1size,s1price,s1size,bors
2016-03-25 14:05:55,9330,40,552834,40,9330,558,9335,577,S
2016-03-25 14:05:56,9335,2,552836,-2,9330,558,9335,574,B
2016-03-25 14:05:56.5,9335,20,552856,-20,9330,559,9335,531,B
2016-03-25 14:05:57,9335,360,553216,0,9330,559,9335,352,B
2016-03-25 14:05:57.5,9330,4,553220,4,9330,560,9335,301,S
2016-03-25 14:05:58,9330,10,553230,0,9330,558,9335,299,S
2016-03-25 14:05:58.3333,9335,8,553238,0,9330,558,9335,310,B
2016-03-25 14:05:58.6667,9335,4,553242,-4,9330,563,9335,319,B
2016-03-25 14:05:59,9335,2,553244,-2,9330,563,9335,320,B
2016-03-25 14:06:00,9335,8,553252,0,9330,564,9335,317,B
2016-03-25 14:06:01,9335,10,553262,-10,9330,564,9335,319,B
2016-03-25 14:06:01.3333,9335,2,553264,0,9330,564,9335,318,B
2016-03-25 14:06:01.6667,9335,2,553266,-2,9330,564,9335,317,B
2016-03-25 14:06:03,9330,548,553814,322,9330,240,9335,388,S
2016-03-25 14:06:04,9330,490,554304,460,9330,186,9335,474,S
2016-03-25 14:06:04.5,9330,98,554402,56,9330,138,9335,542,S
2016-03-25 14:06:05,9330,6,554408,0,9330,365,9335,552,S
2016-03-25 14:06:05.5,9330,2,554410,2,9330,365,9335,543,S
2016-03-25 14:06:06,9330,8,554418,6,9330,661,9335,562,S
2016-03-25 14:06:07,9330,4,554422,2,9330,659,9335,583,S
2016-03-25 14:06:08,9330,2,554424,0,9330,660,9335,587,S
2016-03-25 14:06:08.5,9330,126,554550,0,9330,607,9335,511,S
2016-03-25 14:06:09,9330,24,554574,22,9330,596,9335,514,S
2016-03-25 14:06:09.5,9330,2,554576,0,9330,595,9335,515,S
2016-03-25 14:06:10,9330,28,554604,28,9330,581,9335,523,S
2016-03-25 14:06:10.5,9330,140,554744,-2,9330,511,9335,545,S
2016-03-25 14:06:11,9330,100,554844,100,9330,461,9335,556,S
2016-03-25 14:06:11.5,9330,6,554850,6,9330,458,9335,614,S
2016-03-25 14:06:12,9330,6,554856,6,9330,455,9335,604,S
2016-03-25 14:06:12.5,9330,10,554866,10,9330,17,9335,379,S
2016-03-25 14:06:13,9330,28,554894,22,9325,308,9330,826,S
2016-03-25 14:06:13.5,9325,2,554896,-2,9325,297,9330,580,S
2016-03-25 14:06:14,9325,2,554898,-2,9325,296,9330,593,S
2016-03-25 14:06:14.5,9325,596,555494,-398,9320,567,9325,2,S
2016-03-25 14:06:15,9320,52,555546,4,9320,556,9325,5,S
2016-03-25 14:06:15.5,9325,36,555582,-14,9325,84,9330,645,B
2016-03-25 14:06:16,9325,1166,556748,246,9320,37,9325,49,B
2016-03-25 14:06:16.5,9320,6,556754,6,9320,52,9325,98,S
2016-03-25 14:06:17,9320,12,556766,0,9320,61,9325,107,S
2016-03-25 14:06:18,9320,126,556892,-64,9315,503,9320,134,S
2016-03-25 14:06:19,9320,20,556912,-20,9315,438,9320,156,S
2016-03-25 14:06:20,9315,4,556916,0,9315,450,9320,199,S
2016-03-25 14:06:20.5,9315,90,557006,-80,9315,446,9320,171,S
2016-03-25 14:06:21,9320,18,557024,-6,9315,444,9320,165,B
2016-03-25 14:06:21.5,9315,204,557228,-2,9315,268,9320,168,S
2016-03-25 14:06:22,9315,4,557232,0,9315,266,9320,172,S
2016-03-25 14:06:24,9315,6,557238,0,9315,258,9320,182,S
2016-03-25 14:06:25,9320,2,557240,0,9315,259,9320,182,B
2016-03-25 14:06:25.5,9320,2,557242,0,9315,259,9320,216,B
2016-03-25 14:06:26,9315,4,557246,0,9315,247,9320,216,S
2016-03-25 14:06:27,9315,2,557248,-2,9315,253,9320,217,S
2016-03-25 14:06:27.5,9315,8,557256,-8,9315,249,9320,218,S
2016-03-25 14:06:28,9315,580,557836,-438,9315,28,9320,299,S
2016-03-25 14:06:28.5,9315,32,557868,22,9315,15,9320,299,S
2016-03-25 14:06:29,9315,98,557966,-16,9315,186,9320,315,S
2016-03-25 14:06:30,9315,86,558052,-80,9315,194,9320,271,S
2016-03-25 14:06:31,9315,100,558152,-20,9315,110,9320,270,S
2016-03-25 14:06:32,9315,34,558186,-20,9315,285,9320,242,S
2016-03-25 14:06:33,9315,4,558190,0,9315,283,9320,251,S
2016-03-25 14:06:34,9315,400,558590,212,9315,57,9320,336,S
2016-03-25 14:06:34.5,9315,8,558598,4,9315,63,9320,335,S
2016-03-25 14:06:35,9315,12,558610,4,9315,67,9320,334,S
2016-03-25 14:06:35.5,9315,40,558650,24,9315,54,9320,333,S
2016-03-25 14:06:37,9315,64,558714,2,9315,106,9320,224,S
2016-03-25 14:06:37.5,9315,32,558746,-10,9315,103,9320,224,S
2016-03-25 14:06:39,9315,6,558752,0,9315,249,9320,204,S
2016-03-25 14:06:40,9315,6,558758,-6,9315,253,9320,203,S
2016-03-25 14:06:40.5,9320,416,559174,-190,9320,22,9325,384,B
2016-03-25 14:06:41,9320,2,559176,0,9320,31,9325,384,B
2016-03-25 14:06:41.5,9320,74,559250,-68,9315,507,9320,64,B
2016-03-25 14:06:42,9315,40,559290,16,9315,486,9320,78,S
2016-03-25 14:06:44,9315,100,559390,-18,9315,597,9320,103,S
2016-03-25 14:06:45,9320,6,559396,-2,9315,637,9320,104,B
2016-03-25 14:06:46,9315,238,559634,-136,9315,646,9320,2,S
2016-03-25 14:06:47,9320,12,559646,10,9320,288,9325,405,B
2016-03-25 14:06:47.5,9320,200,559846,-14,9320,189,9325,370,B
2016-03-25 14:06:48,9320,206,560052,6,9320,87,9325,334,B
2016-03-25 14:06:49,9320,4,560056,-4,9320,26,9325,275,B
2016-03-25 14:06:49.5,9320,114,560170,-68,9315,659,9320,44,B
2016-03-25 14:06:50,9320,60,560230,-2,9315,648,9320,323,B
2016-03-25 14:06:50.5,9320,8,560238,-8,9315,648,9320,321,B
2016-03-25 14:06:51,9320,12,560250,-12,9315,639,9320,317,B
2016-03-25 14:06:52,9315,4,560254,0,9315,635,9320,319,S
2016-03-25 14:06:53,9320,406,560660,-2,9315,616,9320,118,B
2016-03-25 14:06:54,9320,2,560662,2,9315,617,9320,122,B
2016-03-25 14:06:55,9320,246,560908,-14,9320,78,9325,323,B
2016-03-25 14:06:56,9320,20,560928,-20,9320,105,9325,325,B
2016-03-25 14:06:56.5,9320,214,561142,-150,9315,620,9320,84,B
2016-03-25 14:06:57,9320,136,561278,0,9315,621,9320,23,B
2016-03-25 14:06:57.5,9320,64,561342,-32,9320,4,9325,325,B
2016-03-25 14:06:58,9320,30,561372,4,9320,23,9325,317,B
2016-03-25 14:06:59,9325,4,561376,0,9320,56,9325,281,B
2016-03-25 14:06:59.5,9320,250,561626,-2,9320,481,9325,299,S
2016-03-25 14:07:00,9325,4,561630,-4,9320,513,9325,288,B
2016-03-25 14:07:02,9320,2,561632,2,9320,521,9325,248,S
2016-03-25 14:07:02.5,9325,114,561746,-114,9320,560,9325,191,B
2016-03-25 14:07:03,9325,282,562028,-12,9325,30,9330,347,B
2016-03-25 14:07:03.5,9325,12,562040,6,9325,68,9330,347,B
2016-03-25 14:07:04,9325,2,562042,0,9325,68,9330,347,B
2016-03-25 14:07:05,9325,126,562168,-44,9325,5,9330,348,B
2016-03-25 14:07:05.5,9325,28,562196,28,9325,20,9330,348,B
2016-03-25 14:07:06,9325,12,562208,10,9325,14,9330,347,B
2016-03-25 14:07:06.5,9325,30,562238,28,9320,559,9330,295,B
2016-03-25 14:07:07,9330,4,562242,0,9325,264,9330,268,B
2016-03-25 14:07:07.5,9325,8,562250,0,9325,279,9330,253,S
2016-03-25 14:07:08,9330,22,562272,20,9325,343,9330,243,B
2016-03-25 14:07:09,9325,10,562282,0,9325,338,9330,244,S
2016-03-25 14:07:09.5,9325,2,562284,0,9325,336,9330,244,S
2016-03-25 14:07:10,9325,4,562288,0,9325,334,9330,253,S
2016-03-25 14:07:11,9330,10,562298,10,9325,358,9330,248,B
2016-03-25 14:07:14,9330,22,562320,2,9325,424,9330,543,B
2016-03-25 14:07:19,9330,4,562324,-2,9325,442,9330,850,B
2016-03-25 14:07:21,9325,40,562364,-10,9325,270,9330,894,S
2016-03-25 14:07:21.5,9330,544,562908,302,9320,555,9325,115,B
2016-03-25 14:07:22,9320,2,562910,0,9320,555,9325,131,S
2016-03-25 14:07:22.3333,9325,12,562922,-12,9320,560,9325,188,B
2016-03-25 14:07:22.6667,9325,30,562952,-30,9320,560,9325,173,B
2016-03-25 14:07:23,9325,4,562956,-4,9320,562,9325,161,B
2016-03-25 14:07:25,9325,322,563278,16,9325,140,9330,982,B
2016-03-25 14:07:25.5,9325,42,563320,2,9325,123,9330,974,B
2016-03-25 14:07:26,9325,120,563440,88,9325,73,9330,1156,B
2016-03-25 14:07:26.3333,9325,12,563452,10,9325,88,9330,1154,B
2016-03-25 14:07:26.6667,9325,4,563456,-2,9325,87,9330,1148,B
2016-03-25 14:07:28,9330,4,563460,2,9325,77,9330,1155,B
2016-03-25 14:07:30,9325,2,563462,2,9325,86,9330,1178,S
2016-03-25 14:07:30.3333,9325,8,563470,-4,9325,93,9330,1177,S
2016-03-25 14:07:30.6667,9325,100,563570,-4,9325,43,9330,1178,S
2016-03-25 14:07:31,9325,20,563590,6,9325,33,9330,1177,S
2016-03-25 14:07:32,9325,2,563592,0,9325,52,9330,1197,S
2016-03-25 14:07:32.5,9325,2,563594,-2,9325,42,9330,1199,S
2016-03-25 14:07:33,9325,2,563596,0,9325,31,9330,1216,S
2016-03-25 14:07:33.5,9325,10,563606,0,9325,26,9330,1207,S
2016-03-25 14:07:34,9325,6,563612,0,9325,33,9330,1227,S
2016-03-25 14:07:34.5,9325,6,563618,-2,9325,34,9330,1227,S
2016-03-25 14:07:35,9325,2,563620,2,9325,32,9330,1227,S
2016-03-25 14:07:35.5,9325,2,563622,0,9325,31,9330,1227,S
2016-03-25 14:07:37,9325,40,563662,-2,9325,39,9330,1199,S
2016-03-25 14:07:37.5,9325,6,563668,-2,9325,36,9330,1201,S
2016-03-25 14:07:38,9325,60,563728,-12,9325,126,9330,1201,S
2016-03-25 14:07:39,9330,2,563730,-2,9325,128,9330,1245,B
2016-03-25 14:07:41,9330,2,563732,-2,9325,122,9330,1243,B
2016-03-25 14:07:41.5,9325,2,563734,-2,9325,121,9330,1242,S
2016-03-25 14:07:42,9330,2,563736,-2,9325,121,9330,1241,B
2016-03-25 14:07:42.5,9325,8,563744,-2,9325,130,9330,1238,S
2016-03-25 14:07:43,9325,2,563746,-2,9325,135,9330,1238,S
2016-03-25 14:07:43.5,9325,14,563760,14,9325,128,9330,1238,S
2016-03-25 14:07:45,9325,2,563762,0,9325,157,9330,1198,S
2016-03-25 14:07:45.5,9325,240,564002,-20,9325,44,9330,357,S
2016-03-25 14:07:46,9330,276,564278,-6,9325,141,9330,166,B
2016-03-25 14:07:47,9330,200,564478,128,9325,182,9330,195,B
2016-03-25 14:07:48,9325,2,564480,0,9325,181,9330,196,S
2016-03-25 14:07:48.5,9330,2,564482,-2,9325,182,9330,195,B
2016-03-25 14:07:49,9330,2,564484,-2,9325,182,9330,196,B
2016-03-25 14:07:51,9330,16,564500,-14,9325,192,9330,188,B
2016-03-25 14:07:51.5,9330,16,564516,0,9325,192,9330,180,B
2016-03-25 14:07:53,9325,6,564522,0,9325,292,9330,180,S
2016-03-25 14:07:53.3333,9330,4,564526,-2,9325,298,9330,179,B
2016-03-25 14:07:53.6667,9325,2,564528,0,9325,297,9330,179,S
2016-03-25 14:07:55,9330,2,564530,0,9325,297,9330,178,B
2016-03-25 14:07:55.5,9330,2,564532,0,9325,297,9330,177,B
2016-03-25 14:07:57,9330,20,564552,-16,9325,302,9330,167,B
2016-03-25 14:07:57.5,9330,4,564556,0,9325,323,9330,165,B
2016-03-25 14:07:58,9325,2,564558,-2,9325,322,9330,165,S
2016-03-25 14:07:58.5,9330,42,564600,-40,9325,322,9330,144,B
2016-03-25 14:08:00,9330,62,564662,-40,9330,215,9335,366,B
2016-03-25 14:08:00.5,9330,10,564672,-10,9330,218,9335,344,B
2016-03-25 14:08:01,9330,2,564674,-2,9330,218,9335,338,B
2016-03-25 14:08:02,9330,4,564678,0,9330,412,9335,338,B
2016-03-25 14:08:03,9335,4,564682,4,9330,484,9335,98,B
2016-03-25 14:08:03.5,9330,10,564692,0,9330,500,9335,213,S
2016-03-25 14:08:04,9335,6,564698,2,9330,515,9335,211,B
2016-03-25 14:08:05,9335,40,564738,-2,9330,807,9335,198,B
2016-03-25 14:08:05.5,9330,10,564748,0,9330,802,9335,196,S
2016-03-25 14:08:07,9330,542,565290,-274,9325,283,9330,31,S
2016-03-25 14:08:08,9330,10,565300,-10,9325,206,9330,77,S
2016-03-25 14:08:09,9330,2,565302,0,9325,112,9330,284,S
2016-03-25 14:08:10,9325,164,565466,-136,9320,416,9325,35,S
2016-03-25 14:08:11,9325,42,565508,0,9320,518,9325,46,S
2016-03-25 14:08:11.5,9325,92,565600,20,9325,184,9330,554,S
2016-03-25 14:08:12,9325,2,565602,0,9325,185,9330,569,S
2016-03-25 14:08:12.5,9325,208,565810,104,9325,111,9330,720,S
2016-03-25 14:08:13,9330,20,565830,0,9325,113,9330,711,B
2016-03-25 14:08:13.5,9325,2,565832,2,9325,112,9330,714,S
2016-03-25 14:08:14,9325,100,565932,0,9325,63,9330,766,S
2016-03-25 14:08:15,9325,2,565934,2,9325,63,9330,767,S
2016-03-25 14:08:17,9330,52,565986,48,9325,30,9330,1070,B
2016-03-25 14:08:18,9330,2,565988,0,9325,31,9330,1070,B
2016-03-25 14:08:19,9325,6,565994,6,9325,38,9330,1071,S
2016-03-25 14:08:21,9325,8,566002,2,9325,50,9330,1071,S
2016-03-25 14:08:22,9325,2,566004,0,9325,60,9330,1077,S
2016-03-25 14:08:22.5,9325,10,566014,10,9325,55,9330,1077,S
2016-03-25 14:08:23,9325,20,566034,12,9325,45,9330,1077,S
2016-03-25 14:08:24,9330,2,566036,-2,9325,45,9330,1077,B
2016-03-25 14:08:25,9325,92,566128,-18,9320,669,9325,56,S
2016-03-25 14:08:26,9325,124,566252,-92,9325,58,9330,1014,S
2016-03-25 14:08:26.5,9325,44,566296,18,9325,11,9330,243,S
2016-03-25 14:08:27,9325,100,566396,-34,9325,43,9330,213,S
2016-03-25 14:08:29,9325,2,566398,0,9325,314,9330,154,S
2016-03-25 14:08:30,9330,20,566418,-20,9325,337,9330,143,B
2016-03-25 14:08:31,9325,6,566424,2,9325,338,9330,153,S
2016-03-25 14:08:32,9325,4,566428,4,9325,349,9330,152,S
2016-03-25 14:08:34,9330,314,566742,-206,9330,43,9335,415,B
2016-03-25 14:08:34.5,9330,108,566850,-2,9330,23,9335,419,B
2016-03-25 14:08:35,9330,58,566908,-4,9325,448,9330,210,B
2016-03-25 14:08:38,9330,472,567380,-412,9330,63,9335,427,B
2016-03-25 14:08:39,9330,128,567508,-2,9325,565,9330,103,B
2016-03-25 14:08:40,9325,6,567514,-2,9325,567,9330,103,S
2016-03-25 14:08:42,9330,210,567724,-32,9330,132,9335,449,B
2016-03-25 14:08:42.3333,9330,20,567744,0,9330,122,9335,450,B
2016-03-25 14:08:42.6667,9330,34,567778,-34,9330,107,9335,450,B
2016-03-25 14:08:43,9330,4,567782,-4,9330,105,9335,451,B
2016-03-25 14:08:44,9330,12,567794,0,9330,99,9335,451,B
2016-03-25 14:08:44.5,9330,2,567796,0,9330,98,9335,451,B
2016-03-25 14:08:45,9335,4,567800,-4,9330,97,9335,450,B
2016-03-25 14:08:46,9335,404,568204,-398,9330,153,9335,190,B
2016-03-25 14:08:46.5,9330,12,568216,0,9330,159,9335,190,S
2016-03-25 14:08:48,9330,4,568220,-4,9330,161,9335,191,S
2016-03-25 14:08:50,9330,2,568222,-2,9330,151,9335,190,S
2016-03-25 14:08:51,9335,2,568224,-2,9330,151,9335,189,B
2016-03-25 14:08:51.5,9330,36,568260,-34,9330,65,9335,222,S
2016-03-25 14:08:52,9335,2,568262,-2,9330,57,9335,221,B
2016-03-25 14:08:55,9330,6,568268,4,9330,57,9335,251,S
2016-03-25 14:08:56,9330,14,568282,0,9330,50,9335,243,S
2016-03-25 14:08:56.5,9330,60,568342,-14,9330,20,9335,236,S
2016-03-25 14:08:57,9330,4,568346,0,9330,47,9335,265,S
2016-03-25 14:08:57.5,9335,24,568370,8,9330,37,9335,266,B
2016-03-25 14:08:58,9330,78,568448,52,9330,1,9335,265,S
2016-03-25 14:08:58.5,9335,60,568508,-50,9330,81,9335,205,B
2016-03-25 14:08:59,9330,2,568510,0,9330,91,9335,205,S
2016-03-25 14:09:01,9330,4,568514,2,9330,89,9335,205,S
2016-03-25 14:09:01.5,9335,40,568554,-40,9330,89,9335,185,B
2016-03-25 14:09:03,9335,126,568680,104,9330,10,9335,264,B
2016-03-25 14:09:04,9330,20,568700,-20,9330,52,9335,293,S
2016-03-25 14:09:05,9335,496,569196,-320,9330,153,9340,631,B
2016-03-25 14:09:06,9330,28,569224,2,9330,163,9335,5,S
2016-03-25 14:09:06.5,9335,12,569236,-10,9335,4,9340,623,B
2016-03-25 14:09:07,9335,10,569246,0,9335,9,9340,623,B
2016-03-25 14:09:07.5,9335,18,569264,0,9330,184,9335,3,B
2016-03-25 14:09:08,9335,62,569326,20,9335,47,9340,419,B
2016-03-25 14:09:08.5,9335,46,569372,18,9335,110,9340,417,B
2016-03-25 14:09:09,9335,408,569780,-302,9335,111,9340,222,B
2016-03-25 14:09:11,9340,486,570266,208,9340,249,9345,370,B
2016-03-25 14:09:11.5,9345,202,570468,-58,9340,240,9345,273,B
2016-03-25 14:09:12,9340,18,570486,0,9340,272,9345,261,S
2016-03-25 14:09:12.5,9340,8,570494,2,9340,271,9345,263,S
2016-03-25 14:09:13,9345,14,570508,4,9340,370,9345,314,B
2016-03-25 14:09:13.5,9340,2,570510,0,9340,409,9345,314,S
2016-03-25 14:09:14,9340,8,570518,-2,9340,706,9345,323,S
2016-03-25 14:09:15,9340,322,570840,-152,9335,133,9340,128,S
2016-03-25 14:09:16,9340,32,570872,0,9335,97,9340,186,S
2016-03-25 14:09:16.5,9340,10,570882,0,9335,92,9340,184,S
2016-03-25 14:09:17,9340,20,570902,0,9335,132,9340,404,S
2016-03-25 14:09:17.5,9340,2,570904,-2,9335,122,9340,404,S
2016-03-25 14:09:18,9340,8,570912,-2,9335,119,9340,403,S
2016-03-25 14:09:20,9340,4,570916,-2,9335,125,9340,634,S
2016-03-25 14:09:21,9340,2,570918,-2,9335,125,9340,623,S
2016-03-25 14:09:23,9335,98,571016,18,9335,80,9340,924,S
2016-03-25 14:09:23.5,9340,4,571020,-4,9335,80,9340,1224,B
2016-03-25 14:09:24,9335,20,571040,4,9330,244,9335,32,S
2016-03-25 14:09:24.5,9335,62,571102,-28,9330,244,9335,2,S
2016-03-25 14:09:25,9335,62,571164,6,9335,25,9340,1267,S
2016-03-25 14:09:25.5,9335,62,571226,-12,9330,243,9335,105,S
2016-03-25 14:09:27,9335,36,571262,-24,9335,361,9340,121,S
2016-03-25 14:09:28,9340,120,571382,24,9335,438,9345,369,B
2016-03-25 14:09:29,9345,6,571388,-4,9335,439,9345,362,B
2016-03-25 14:09:30,9345,6,571394,2,9335,422,9345,360,B
2016-03-25 14:09:30.5,9345,14,571408,-12,9335,422,9345,364,B
2016-03-25 14:09:32,9340,8,571416,0,9335,534,9340,3,S
2016-03-25 14:09:32.5,9340,56,571472,-28,9340,40,9345,427,S
2016-03-25 14:09:33,9340,2,571474,0,9340,39,9345,427,S
2016-03-25 14:09:33.5,9340,80,571554,-8,9335,535,9340,100,S
2016-03-25 14:09:34,9340,4,571558,-2,9335,535,9340,103,S
2016-03-25 14:09:34.5,9340,4,571562,-2,9335,535,9340,102,S
2016-03-25 14:09:37,9340,2,571564,0,9335,652,9340,107,S
2016-03-25 14:09:37.5,9335,2,571566,0,9335,651,9340,108,S
2016-03-25 14:09:38,9340,4,571570,-4,9335,642,9340,106,B
2016-03-25 14:09:39,9340,2,571572,-2,9335,642,9340,122,B
2016-03-25 14:09:41,9340,20,571592,0,9335,655,9340,108,B
2016-03-25 14:09:42,9340,22,571614,-22,9335,655,9340,105,B
2016-03-25 14:09:42.5,9340,4,571618,-4,9335,655,9340,106,B
2016-03-25 14:09:43,9340,6,571624,-6,9335,660,9340,107,B
2016-03-25 14:09:44,9340,6,571630,-6,9335,660,9340,104,B
2016-03-25 14:09:47,9340,58,571688,34,9335,637,9340,175,B
2016-03-25 14:09:48,9340,4,571692,-2,9335,590,9340,179,B
2016-03-25 14:09:50,9335,266,571958,98,9330,479,9335,56,S
2016-03-25 14:09:52,9335,2,571960,0,9330,352,9335,44,S
2016-03-25 14:09:53,9330,56,572016,-2,9330,349,9335,18,S
2016-03-25 14:09:54,9335,20,572036,-20,9330,372,9335,8,B
2016-03-25 14:09:54.3333,9335,2,572038,0,9330,372,9335,10,B
2016-03-25 14:09:54.6667,9335,20,572058,-18,9330,591,9340,377,B
2016-03-25 14:09:55,9335,12,572070,-10,9330,558,9335,4,B
2016-03-25 14:09:56,9335,6,572076,-2,9330,555,9335,9,B
2016-03-25 14:09:57,9335,2,572078,2,9330,553,9335,137,B
2016-03-25 14:09:57.5,9335,2,572080,0,9330,553,9335,136,B
2016-03-25 14:09:58,9330,2,572082,2,9330,335,9335,177,S
2016-03-25 14:10:00,9335,2,572084,0,9330,322,9335,228,B
2016-03-25 14:10:01,9330,30,572114,16,9330,308,9335,235,S
2016-03-25 14:10:03,9330,502,572616,168,9325,423,9335,297,S
2016-03-25 14:10:04,9325,2,572618,2,9325,348,9330,22,S
2016-03-25 14:10:05,9330,20,572638,0,9325,328,9330,27,B
2016-03-25 14:10:05.5,9325,4,572642,4,9325,338,9330,37,S
2016-03-25 14:10:06,9330,78,572720,-38,9330,80,9335,340,B
2016-03-25 14:10:08,9330,20,572740,0,9330,87,9335,343,B
2016-03-25 14:10:08.5,9330,2,572742,0,9330,86,9335,343,B
2016-03-25 14:10:09,9335,2,572744,0,9330,86,9335,342,B
2016-03-25 14:10:10,9330,2,572746,0,9330,95,9335,343,S
2016-03-25 14:10:11,9330,66,572812,-64,9330,56,9335,349,S
2016-03-25 14:10:11.5,9330,110,572922,18,9325,406,9330,111,S
2016-03-25 14:10:12,9325,2,572924,2,9325,375,9330,291,S
2016-03-25 14:10:12.5,9325,8,572932,2,9325,321,9330,265,S
2016-03-25 14:10:13,9325,638,573570,210,9320,512,9325,181,S
2016-03-25 14:10:13.5,9325,16,573586,16,9320,459,9325,176,S
2016-03-25 14:10:16,9320,8,573594,0,9320,375,9325,258,S
2016-03-25 14:10:17,9320,778,574372,408,9315,744,9320,162,S
2016-03-25 14:10:17.5,9320,140,574512,116,9315,724,9320,94,S
2016-03-25 14:10:18,9320,12,574524,2,9315,752,9320,88,S
2016-03-25 14:10:18.5,9320,4,574528,4,9315,752,9320,96,S
2016-03-25 14:10:19,9320,2,574530,0,9315,799,9320,97,S
2016-03-25 14:10:19.5,9320,148,574678,-6,9320,161,9325,665,S
2016-03-25 14:10:20,9320,4,574682,0,9320,162,9325,778,S
2016-03-25 14:10:21,9320,4,574686,0,9320,165,9325,774,S
2016-03-25 14:10:22,9320,2,574688,-2,9320,167,9325,775,S
2016-03-25 14:10:22.5,9320,100,574788,0,9320,120,9325,782,S
2016-03-25 14:10:23,9325,18,574806,-14,9320,120,9325,768,B
2016-03-25 14:10:24,9320,2,574808,0,9320,148,9325,813,S
2016-03-25 14:10:25,9320,2,574810,0,9320,418,9325,820,S
2016-03-25 14:10:26,9320,2,574812,0,9320,418,9325,820,S
2016-03-25 14:10:28,9320,20,574832,0,9320,611,9325,820,S
2016-03-25 14:10:29,9320,2,574834,0,9320,611,9325,804,S
2016-03-25 14:10:30,9320,6,574840,0,9320,614,9325,804,S
2016-03-25 14:10:31,9320,4,574844,0,9320,618,9325,804,S
2016-03-25 14:10:32,9320,4,574848,-2,9320,516,9325,806,S
2016-03-25 14:10:33,9325,2,574850,-2,9320,520,9325,805,B
2016-03-25 14:10:34,9320,104,574954,-102,9320,510,9325,753,S
2016-03-25 14:10:34.5,9325,436,575390,422,9320,509,9325,527,B
2016-03-25 14:10:35,9325,1056,576446,470,9325,130,9330,942,B
2016-03-25 14:10:35.5,9330,134,576580,2,9325,167,9330,876,B
2016-03-25 14:10:36,9325,20,576600,20,9325,129,9330,1326,S
2016-03-25 14:10:37,9325,2,576602,2,9325,128,9330,1315,S
2016-03-25 14:10:38,9325,4,576606,4,9325,119,9330,1595,S
2016-03-25 14:10:38.5,9325,2,576608,2,9325,133,9330,1595,S
2016-03-25 14:10:39,9330,20,576628,0,9325,133,9330,1585,B
2016-03-25 14:10:40,9325,2,576630,2,9325,117,9330,1586,S
2016-03-25 14:10:41,9330,2,576632,0,9325,168,9330,1586,B
2016-03-25 14:10:42,9325,2,576634,0,9325,167,9330,1587,S
2016-03-25 14:10:42.3333,9325,10,576644,0,9325,202,9330,1587,S
2016-03-25 14:10:42.6667,9325,10,576654,0,9325,197,9330,1587,S
2016-03-25 14:10:43,9330,2,576656,2,9325,197,9330,1586,B
2016-03-25 14:10:44,9325,2,576658,0,9325,196,9330,1586,S
2016-03-25 14:10:44.5,9325,2,576660,0,9325,195,9330,1587,S
2016-03-25 14:10:46,9325,24,576684,18,9325,201,9330,1587,S
2016-03-25 14:10:47,9330,8,576692,0,9325,201,9330,1586,B
2016-03-25 14:10:48,9325,16,576708,14,9325,193,9330,1586,S
2016-03-25 14:10:49,9325,20,576728,20,9325,255,9330,1536,S
2016-03-25 14:10:51,9330,4,576732,0,9325,256,9330,1534,B
2016-03-25 14:10:52,9330,820,577552,624,9325,337,9335,311,B
2016-03-25 14:10:53,9330,2,577554,0,9330,46,9335,289,B
2016-03-25 14:10:53.5,9330,6,577560,0,9330,43,9335,281,B
2016-03-25 14:10:54,9330,10,577570,0,9330,229,9335,283,B
2016-03-25 14:10:55,9335,20,577590,20,9330,229,9335,274,B
2016-03-25 14:10:56,9330,4,577594,2,9330,227,9335,274,S
2016-03-25 14:10:58,9335,4,577598,4,9330,470,9335,277,B
2016-03-25 14:10:59,9335,20,577618,0,9330,470,9335,300,B
2016-03-25 14:10:59.5,9330,1168,578786,588,9330,147,9335,350,S
2016-03-25 14:11:00,9330,4,578790,4,9330,146,9335,306,S
2016-03-25 14:11:00.5,9330,2,578792,2,9330,377,9335,306,S
2016-03-25 14:11:01,9330,6,578798,4,9330,375,9335,296,S
2016-03-25 14:11:02,9330,14,578812,14,9330,569,9335,255,S
2016-03-25 14:11:03,9330,22,578834,2,9330,578,9335,245,S
2016-03-25 14:11:03.5,9330,56,578890,56,9330,550,9335,213,S
2016-03-25 14:11:04,9335,10,578900,10,9330,550,9335,208,B
2016-03-25 14:11:04.5,9330,16,578916,16,9330,563,9335,209,S
2016-03-25 14:11:07,9330,2,578918,2,9330,567,9335,221,S
2016-03-25 14:11:07.5,9335,562,579480,-240,9330,567,9335,20,B
2016-03-25 14:11:08,9335,22,579502,-18,9330,568,9335,22,B
2016-03-25 14:11:08.5,9335,12,579514,10,9330,563,9335,151,B
2016-03-25 14:11:09,9335,4,579518,2,9330,563,9335,159,B
2016-03-25 14:11:09.5,9335,2,579520,0,9330,567,9335,159,B
2016-03-25 14:11:10,9330,2,579522,2,9330,566,9335,159,S
2016-03-25 14:11:11,9335,2,579524,0,9330,568,9335,159,B
2016-03-25 14:11:12,9335,320,579844,-278,9335,508,9340,266,B
2016-03-25 14:11:13,9335,4,579848,-4,9330,632,9335,63,B
2016-03-25 14:11:13.3333,9330,4,579852,4,9330,576,9335,65,S
2016-03-25 14:11:13.6667,9335,1542,581394,84,9335,332,9340,379,B
2016-03-25 14:11:14,9335,20,581414,-20,9335,322,9340,327,B
